tg,0,2,9,33,other
6.007922235199356,0.999999842826322,4.581319895029991e-15,1.312719284896084e-07,4.006819650877805e-13,2.5901345020653627e-08
6.341695692710432,0.9999998072139107,6.887643994341847e-15,1.5593872945405604e-07,5.143904975183845e-13,3.684684158442761e-08
6.675469150221507,0.999999733314857,1.0171018791933113e-14,1.868267722548362e-07,6.508632270329274e-13,7.985770956798611e-08
7.009242607732582,0.9999995946306904,1.504217680725396e-14,2.2414551004182476e-07,7.613419916925988e-13,1.812230235408657e-07
7.343016065243658,0.9999993492528828,2.2565108735653158e-14,2.8742271492772037e-07,1.0279218245780821e-12,3.6332335299770135e-07
7.676789522754733,0.9999993053837235,3.3471544086503964e-14,3.712119038391644e-07,1.765759546030809e-12,3.2340257348559114e-07
8.010562980265808,0.9999994341473101,4.759903746115477e-14,4.368669802663913e-07,2.376500728605845e-12,1.289832865561468e-07
8.344336437776883,0.9999994349975928,6.514882562256336e-14,4.972650921336276e-07,2.987590050512734e-12,6.77342617661852e-08
8.678109895287959,0.9999993703339055,8.759605669400427e-14,5.626396527921231e-07,3.6923795060883476e-12,6.702266203262759e-08
9.011883352799034,0.9999992420839477,1.165884746857229e-13,6.406526678159374e-07,4.337905435485996e-12,1.172589303105366e-07
9.34565681031011,0.9999990348236706,1.5457665885508205e-13,7.310527656459525e-07,4.91110202706155e-12,2.341184988345742e-07
9.679430267821186,0.999998575592133,2.0723827132763786e-13,8.572826349433817e-07,5.4311677429837e-12,5.671195940815221e-07
10.01320372533226,0.9999982976497647,2.8053087152844506e-13,1.0513095136393672e-06,7.962299692227026e-12,6.510324815093794e-07
10.346977182843336,0.9999984239864301,3.730056997644971e-13,1.2223550114225152e-06,1.0964676310115614e-11,3.5364722233779936e-07
10.680750640354411,0.9999985136740099,4.80194500429047e-13,1.3528776254542714e-06,1.356300759402396e-11,1.3343432221494854e-07
11.014524097865486,0.9999984278408783,6.0684783430176e-13,1.4894168820097656e-06,1.6042463637188422e-11,8.272559185046889e-08
11.348297555376561,0.999998198288992,7.612260112071521e-13,1.6427142358025553e-06,1.8155231480086672e-11,1.5897785768094227e-07
11.682071012887636,0.9999978812192291,9.500271057981119e-13,1.8273896532375797e-06,2.0318854997710424e-11,2.9136984857414183e-07
12.015844470398712,0.9999973141205873,1.1936790784220132e-12,2.043904828505415e-06,2.1553953684619763e-11,6.419518365207044e-07
12.349617927909788,0.999996519314387,1.5205163755000535e-12,2.3878346138393935e-06,2.6604021118048223e-11,1.0928228746345843e-06
12.683391385420864,0.9999964784922809,1.927781932734259e-12,2.7615914068918257e-06,3.728847390812919e-11,7.598770981784674e-07
13.017164842931939,0.9999967067083642,2.3862950396163727e-12,3.024017217623573e-06,4.576847724670245e-11,2.692262645401172e-07
13.350938300443014,0.9999965966320332,2.8984282934167664e-12,3.2695426382821404e-06,5.348627393999245e-11,1.3376894367512935e-07
13.684711757954089,0.9999962815146156,3.4968058278131947e-12,3.5345005198341653e-06,6.021305866338023e-11,1.8392115627822005e-07
14.018485215465164,0.9999958044697084,4.202392333267628e-12,3.8583258414107525e-06,6.569696340096946e-11,3.3713455247280733e-07
14.35225867297624,0.9999951006239683,5.057972466659179e-12,4.217756051723643e-06,7.021696422747058e-11,6.815447044329028e-07
14.686032130487316,0.99999384919426,6.1543891434172384e-12,4.726965908778837e-06,7.518336168808281e-11,1.4237584938744204e-06
